,Complaint,CustCareScore,AgentBonus,Age,CustTenure,NumberOfPolicy,MonthlyIncome,ExistingPolicyTenure,SumAssured,LastMonthCalls,Channel_Online,Channel_Third Party Partner,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,EducationField_Engineer,EducationField_Graduate,EducationField_MBA,EducationField_Post Graduate,EducationField_Under Graduate,Gender_Male,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Zone_North,Zone_South,Zone_West,PaymentMethod_Monthly,PaymentMethod_Quarterly,PaymentMethod_Yearly,ExistingProdType_2.0,ExistingProdType_3.0,ExistingProdType_4.0,ExistingProdType_5.0,ExistingProdType_6.0,ClusterLabel
2621,0,3,2376.0,14,14,3,23761.0,1,406313.0,8,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2622,0,4,5064.0,10,15,4,21099.0,10,557014.0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2623,1,3,2758.0,17,6,4,21216.0,3,284082.0,3,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2624,0,5,5305.0,32,11,3,25261.0,2,716149.0,3,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
2625,0,4,5904.0,18,35,4,24599.0,14,755681.0,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
2626,0,3,4191.0,8,17,6,20957.0,4,461054.0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2627,0,2,3230.0,16,16,5,24846.0,4,587856.0,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2628,0,4,5616.0,34,34,3,24514.6,3,1072732.0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2629,1,3,3744.0,15,4,3,20799.0,2,632706.0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2630,0,3,5054.0,20,20,6,25268.0,6,687290.0,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
2631,0,2,2906.0,9,9,5,20754.0,1,557868.0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2632,0,5,4390.0,4,22,3,20907.0,4,482952.0,3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2633,0,4,4946.0,25,25,6,23550.0,2,944591.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2634,0,4,3565.0,7,4,3,23766.0,1,548995.0,8,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2635,1,4,2582.0,8,5,4,21514.0,3,317547.0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2636,0,5,2829.0,17,11,6,23578.0,1,390452.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2637,0,5,5297.0,11,32,6,35313.0,4,736276.0,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
2638,1,3,2960.0,6,9,3,21143.0,5,523924.0,9,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2639,0,4,4681.0,23,19,3,24637.0,7,664706.0,5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2640,0,5,5269.0,5,32,4,25089.0,5,574287.0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2641,0,2,5051.0,15,30,4,21962.0,2,737484.0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
2642,1,4,4225.0,4,21,4,24854.0,5,430968.0,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
2643,0,5,2720.0,3,8,3,24731.0,1,451588.0,5,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2644,1,2,8813.0,53,53,6,38316.0,4,1612720.0,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2645,0,2,6251.0,31,25,6,26044.0,13,1143852.0,10,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
2646,0,3,4770.0,10,14,3,22715.0,10,901558.0,3,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2647,0,4,3880.0,23,19,3,22821.0,2,686684.0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
2648,0,2,3875.0,4,12,4,22792.0,1,658689.0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2649,0,3,2378.0,14,5,6,23783.0,1,340097.0,3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2650,0,2,2174.0,2,2,3,21737.0,1,408656.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
2651,1,3,5507.0,33,28,6,23942.0,3,1013225.0,5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2652,0,3,4104.0,16,16,3,22799.0,2,566327.0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2653,1,3,5097.0,15,15,6,21239.0,8,672852.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2654,1,2,2444.0,10,2,6,24437.0,2,383661.0,13,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
2655,0,2,3197.0,10,3,6,22838.0,1,581912.0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2656,0,3,3365.0,20,10,3,21029.0,3,639282.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2657,0,4,4235.0,17,4,4,22290.0,4,664911.0,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2658,0,3,3859.0,23,23,5,22701.0,5,710087.0,8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2659,0,2,2745.0,3,8,6,24957.0,1,510620.0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2660,0,5,4795.0,24,5,3,36887.0,2,877542.0,10,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2661,1,3,5015.0,15,20,6,20058.0,1,962784.0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2662,0,5,5076.0,20,25,5,21151.0,1,868037.0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
2663,0,2,4105.0,12,25,4,21606.0,1,431040.0,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2664,0,2,7580.0,15,8,4,36096.0,8,1493292.0,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2665,1,2,2909.0,6,6,6,20776.0,5,573002.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2666,0,4,3618.0,7,18,4,17031.0,7,669286.0,8,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2667,0,3,3329.0,13,10,6,23781.0,2,592623.0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2668,1,4,7394.0,37,44,3,35209.0,1,791146.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2669,0,5,5684.0,11,11,5,23685.0,1,574124.0,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2670,0,2,2327.0,12,9,4,21157.0,3,460799.0,8,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2671,1,3,9426.0,19,47,5,37703.0,11,970852.0,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2672,0,3,3144.0,9,6,4,20963.0,4,462234.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
2673,1,3,5885.0,35,24,3,24519.0,2,664955.0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2674,0,3,4111.0,16,21,4,22839.0,3,772872.0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2675,0,3,4532.0,27,9,5,20600.0,4,847484.0,5,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2676,0,4,4431.0,13,22,4,24619.0,3,505182.0,9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2677,0,5,2826.0,6,11,4,23551.0,2,361743.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2678,1,2,6334.0,38,25,3,25334.0,11,988026.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
2679,0,3,3524.0,11,21,4,20731.0,2,496922.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2680,0,3,5494.0,33,27,5,22891.0,16,917471.0,9,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2681,0,5,4454.0,22,27,6,24745.0,2,632482.0,3,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2682,0,5,5253.0,21,21,3,21010.0,16,646058.0,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2683,0,4,3917.0,23,12,3,26111.0,10,540498.0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2684,0,2,5432.0,27,11,3,23617.0,5,554055.0,4,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2685,0,5,3562.0,14,11,6,35616.0,9,452323.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2686,1,3,4690.0,14,28,3,17864.2,1,529942.0,9,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2687,0,3,4875.0,20,10,4,28678.0,2,931175.0,7,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2688,1,3,4647.0,28,14,5,23236.0,5,585547.0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2689,0,2,5105.0,10,10,3,22194.0,8,1000506.0,3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2690,1,2,3748.0,15,4,4,20823.0,9,637184.0,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2691,0,2,3629.0,22,22,3,20163.0,11,377451.0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2692,0,3,5562.0,28,6,4,34764.0,2,622971.0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2693,0,2,4878.0,20,24,5,24390.0,2,760968.0,4,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2694,0,2,4814.0,14,29,6,21881.0,6,736514.0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
2695,0,4,4724.0,5,14,6,22494.0,5,736903.0,9,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2696,0,4,3363.0,7,13,6,21016.0,4,369882.0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2697,1,3,5918.0,24,18,3,24658.0,2,710150.0,12,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2698,0,2,5029.0,25,20,3,22860.0,6,804672.0,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2699,0,5,4666.0,14,19,3,22218.0,7,821177.0,4,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
2700,1,2,7054.0,7,35,3,20762.8,11,1410768.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
2701,1,2,6136.0,12,18,6,23933.2,15,773108.0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2702,0,3,5199.0,16,21,4,23632.0,5,831846.0,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2703,0,5,4520.0,9,23,4,32283.0,2,605629.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2704,0,5,4958.0,25,10,4,24791.0,1,981724.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
2705,0,2,5146.0,10,5,3,23393.0,5,782262.0,5,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
2706,0,2,3020.0,3,3,3,23232.0,1,519468.0,3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2707,1,3,4893.0,20,5,3,21275.0,1,616550.0,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2708,1,2,3985.0,8,24,3,20972.0,2,569809.0,3,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2709,0,2,4160.0,17,25,6,20799.0,4,536614.0,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2710,1,4,4983.0,5,5,6,22651.0,2,508288.0,4,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2711,1,4,6411.0,6,6,4,20537.2,5,1160434.0,16,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
2712,1,3,5120.0,5,5,5,20479.0,1,773082.0,9,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2713,0,5,4777.0,14,19,3,20771.0,5,511174.0,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2714,0,3,2726.0,8,11,6,22713.0,5,490601.0,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2715,0,4,4848.0,10,19,6,22037.0,15,732069.0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2716,0,3,4324.0,17,17,3,21619.0,6,726398.0,5,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
2717,0,3,2498.0,5,12,5,24981.0,5,289780.0,4,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2718,0,4,2776.0,14,14,5,21356.0,2,527493.0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2719,1,5,3316.0,7,17,3,23688.0,2,610203.0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2720,1,3,4787.0,29,5,3,20813.0,4,794640.0,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2721,1,2,3826.0,4,11,4,21257.0,4,547155.0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2722,0,3,6664.0,13,20,3,17181.8,13,1319563.0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2723,0,3,4698.0,28,5,5,17547.6,2,535526.0,9,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2724,0,2,2786.0,8,14,3,21430.0,2,300877.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2725,0,5,5564.0,17,22,4,32732.0,3,1007164.0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
2726,0,2,4564.0,9,14,3,24019.0,5,470052.0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2727,1,2,2299.0,7,11,3,22994.0,1,413892.0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2728,1,5,4698.0,9,9,5,26099.0,5,483875.0,10,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2729,0,5,4002.0,4,12,6,36381.0,5,456218.0,8,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2730,0,3,2839.0,3,9,3,23661.0,9,397505.0,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2731,1,5,4147.0,17,4,5,20734.0,2,551524.0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2732,1,5,5313.0,32,11,3,21252.0,5,541926.0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2733,0,5,3778.0,8,15,3,20989.0,2,547813.0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2734,1,3,2732.0,11,14,6,21016.0,7,355170.0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2735,0,3,4206.0,8,13,3,23365.0,11,735998.0,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
2736,1,2,5209.0,31,26,3,20837.0,2,750132.0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
2737,0,3,5573.0,11,17,5,23222.0,6,696660.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2738,0,4,2665.0,8,3,4,20501.0,1,447742.0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2739,0,3,4865.0,29,24,3,21150.0,6,681030.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2740,1,5,2504.0,5,8,3,25043.0,2,438253.0,12,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2741,1,2,4785.0,19,5,3,21751.0,12,799132.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
2742,1,5,3394.0,10,20,4,22628.0,3,624533.0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2743,1,3,3610.0,7,22,3,21235.0,2,371825.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2744,0,3,2708.0,3,11,4,20834.0,5,287093.0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2745,1,2,4798.0,10,19,6,20861.0,12,599754.0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2746,0,2,3740.0,4,15,4,20775.0,7,377690.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2747,0,2,2456.0,2,10,5,20465.0,1,427309.0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2748,0,3,5681.0,28,6,4,24701.0,3,681748.0,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2749,1,4,4251.0,21,9,6,21256.0,1,726955.0,3,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
2750,1,5,4061.0,24,16,5,29009.0,3,467045.0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2751,0,4,3741.0,11,4,4,20786.0,1,665983.0,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2752,1,3,3820.0,15,11,3,22471.0,6,450768.0,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2753,0,4,6465.0,6,13,5,25860.0,16,652965.0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2754,0,2,3522.0,7,11,4,20716.0,3,609258.0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2755,0,2,3554.0,14,18,4,25389.0,3,636248.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2756,0,3,2545.0,8,5,3,23135.0,5,335920.0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2757,0,4,3845.0,4,15,6,17012.4,9,530566.0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2758,0,3,2703.0,3,3,5,20789.0,4,443221.0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2759,1,2,2087.0,6,10,5,20870.0,4,340181.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2760,0,4,4788.0,24,29,5,28162.0,3,900058.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
2761,0,3,3185.0,3,13,6,22751.0,3,401328.0,8,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2762,1,4,3940.0,8,12,6,23178.0,1,740769.0,18,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2763,0,5,2727.0,14,5,4,20976.0,7,316318.0,10,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2764,1,2,4527.0,9,14,5,20578.0,5,701710.0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
2765,0,3,3429.0,7,14,6,21430.0,5,493747.0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2766,1,4,3161.0,9,16,3,24312.0,2,353983.0,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2767,1,4,2428.0,5,7,5,22074.0,1,386074.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
