,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,ClusterLabel,sil_width
11431,2020-11-21-8,Format3,480,70,33600,Inter217,Web,Desktop,Video,1173993,656707,631556,3103,1985.67,0.35,1290.69,0.0049,3.14,0.64,3,0.5828514936199377
11432,2020-9-20-3,Format2,728,90,65520,Inter225,Video,Mobile,Display,2525970,1425056,1341164,1387,1985.73,0.35,1290.73,0.001,1.48,1.43,3,0.25430461789831377
11433,2020-9-2-19,Format3,480,70,33600,Inter217,Web,Desktop,Display,3810657,1421610,1315055,8809,1985.86,0.35,1290.81,0.0067,1.51,0.23,3,0.3839916184276821
11434,2020-10-2-5,Format1,300,250,75000,Inter217,Web,Desktop,Video,1849710,1135732,1100714,2873,1986.12,0.35,1290.98,0.0026,1.8,0.69,3,0.4070863760936371
11435,2020-9-5-20,Format5,720,300,216000,Inter228,Video,Mobile,Video,471994,259763,219424,24075,1986.35,0.35,1291.13,0.1097,9.05,0.08,4,0.5854903393241782
11436,2020-10-15-20,Format3,480,70,33600,Inter228,Video,Mobile,Display,3557156,1252615,1155033,7689,1986.49,0.35,1291.22,0.0067,1.72,0.26,3,0.44530989854845787
11437,2020-10-7-20,Format5,720,300,216000,Inter229,Video,Desktop,Video,515166,262677,221589,23860,1986.76,0.35,1291.4,0.1077,8.97,0.08,4,0.5850192662328288
11438,2020-11-8-12,Format3,480,70,33600,Inter226,Web,Mobile,Display,2895470,1200385,1124559,5988,1986.77,0.35,1291.4,0.0053,1.77,0.33,3,0.5056680125771669
11439,2020-11-21-20,Format3,480,70,33600,Inter221,App,Mobile,Video,3375177,1393178,1321543,6090,1986.88,0.35,1291.47,0.0046,1.5,0.33,3,0.4363424449074622
11440,2020-10-22-21,Format3,480,70,33600,Inter217,Web,Desktop,Video,4251632,1455396,1360375,8162,1987.27,0.35,1291.73,0.006,1.46,0.24,3,0.34937149272908996
11441,2020-10-13-21,Format5,720,300,216000,Inter219,Video,Desktop,Display,641324,319194,251272,24314,1987.56,0.35,1291.91,0.0968,7.91,0.08,4,0.5608980395050817
11442,2020-10-4-12,Format5,720,300,216000,inter230,Video,Mobile,Display,364282,210316,183536,24385,1987.77,0.35,1292.05,0.1329,10.83,0.08,4,0.591058297054467
11443,2020-9-20-17,Format3,480,70,33600,Inter229,Video,Desktop,Display,2731997,1101427,1029567,8296,1987.79,0.35,1292.06,0.0081,1.93,0.24,3,0.5034115955545919
11444,2020-9-26-18,Format3,480,70,33600,Inter217,Web,Desktop,Video,2965027,1166959,1056708,8269,1988.33,0.35,1292.41,0.0078,1.88,0.24,3,0.4866347704445516
11445,2020-9-14-9,Format5,720,300,216000,Inter219,Video,Desktop,Video,354520,202131,175358,21564,1989.13,0.35,1292.93,0.123,11.34,0.09,4,0.604173780550122
11446,2020-9-6-11,Format3,480,70,33600,Inter228,Video,Mobile,Display,2477766,1108922,1029946,6438,1989.49,0.35,1293.17,0.0063,1.93,0.31,3,0.5349584177278487
11447,2020-11-24-10,Format7,300,600,180000,Inter220,Web,Mobile,Video,2261704,1014829,960655,4073,1989.73,0.35,1293.32,0.0042,2.07,0.49,3,0.03819729921442703
11448,2020-9-25-8,Format6,336,250,84000,Inter217,Web,Desktop,Display,255654,160201,136895,17027,1990.37,0.35,1293.74,0.1244,14.54,0.12,4,0.17217603364545164
11449,2020-9-10-3,Format2,728,90,65520,Inter225,Video,Mobile,Display,2338123,1400530,1331593,1368,1990.59,0.35,1293.88,0.001,1.49,1.46,3,0.26320827656940166
11450,2020-9-26-10,Format3,480,70,33600,Inter217,Web,Desktop,Video,2086371,965918,887272,5991,1990.6,0.35,1293.89,0.0068,2.24,0.33,3,0.5688752224810866
11451,2020-9-30-0,Format1,300,250,75000,Inter225,Video,Mobile,Display,2317130,1349751,1326744,2549,1991.58,0.35,1294.53,0.0019,1.5,0.78,3,0.31681128381165174
11452,2020-11-11-9,Format6,336,250,84000,Inter229,Video,Desktop,Video,2120824,936741,880940,3988,1991.64,0.35,1294.56,0.0045,2.26,0.5,3,0.3892274249627352
11453,2020-11-18-11,Format3,480,70,33600,Inter229,Video,Desktop,Video,2097180,946333,892322,5170,1991.94,0.35,1294.76,0.0058,2.23,0.39,3,0.576840000826859
11454,2020-9-26-19,Format3,480,70,33600,inter230,Video,Mobile,Video,3288624,1176804,1059890,8804,1992.39,0.35,1295.05,0.0083,1.88,0.23,3,0.46375906547510753
11455,2020-11-16-12,Format5,720,300,216000,Inter218,App,Mobile,Display,433199,229718,185055,22890,1992.39,0.35,1295.06,0.1237,10.77,0.09,4,0.5988342174650373
11456,2020-9-27-13,Format5,720,300,216000,Inter221,App,Mobile,Display,340458,216909,189480,22387,1992.47,0.35,1295.11,0.1181,10.52,0.09,4,0.6006067355863977
11457,2020-9-30-1,Format1,300,250,75000,Inter226,Web,Mobile,Display,2151889,1436573,1390324,3275,1993.04,0.35,1295.48,0.0024,1.43,0.61,3,0.32832526843869597
11458,2020-10-8-8,Format3,480,70,33600,Inter222,Video,Desktop,Display,1856261,794811,746966,4495,1993.21,0.35,1295.59,0.006,2.67,0.44,3,0.5950076896660031
11459,2020-10-26-3,Format4,120,600,72000,Inter225,Video,Mobile,Display,217109,151239,127325,17562,1993.42,0.35,1295.72,0.1379,15.66,0.11,1,0.35472054345902343
11460,2020-11-3-19,Format3,480,70,33600,Inter217,Web,Desktop,Display,2535121,1137562,1083164,5829,1993.51,0.35,1295.78,0.0054,1.84,0.34,3,0.5315249337851999
11461,2020-9-28-9,Format3,480,70,33600,Inter221,App,Mobile,Video,1620232,872390,834660,5225,1993.79,0.35,1295.97,0.0063,2.39,0.38,3,0.5895463603244535
11462,2020-9-30-8,Format3,480,70,33600,Inter225,Video,Mobile,Video,2107853,902438,826528,5597,1994.33,0.35,1296.31,0.0068,2.41,0.36,3,0.5785074069545548
11463,2020-9-28-3,Format2,728,90,65520,Inter225,Video,Mobile,Display,2483106,1441898,1371387,1531,1994.74,0.35,1296.58,0.0011,1.45,1.3,3,0.2511149314145566
11464,2020-9-29-17,Format3,480,70,33600,Inter219,Video,Desktop,Display,2892553,1101935,987412,7164,1994.83,0.35,1296.64,0.0073,2.02,0.28,3,0.5135140007510901
11465,2020-9-23-1,Format1,300,250,75000,Inter227,App,Mobile,Display,2038181,1398509,1356671,2917,1995.13,0.35,1296.84,0.0022,1.47,0.68,3,0.3366558837177397
11466,2020-11-18-3,Format4,120,600,72000,Inter229,Video,Desktop,Display,147625,119876,99643,13000,1995.18,0.35,1296.87,0.1305,20.02,0.15,1,0.4110572466343559
11467,2020-11-5-7,Format3,480,70,33600,inter230,Video,Mobile,Display,1974884,902047,854076,4036,1995.49,0.35,1297.07,0.0047,2.34,0.49,3,0.5817171694886915
11468,2020-9-22-9,Format5,720,300,216000,Inter217,Web,Desktop,Video,347378,203957,179455,21585,1996.33,0.35,1297.61,0.1203,11.12,0.09,4,0.6039752152133362
11469,2020-11-21-16,Format5,720,300,216000,Inter223,Web,Mobile,Video,394912,235430,188787,25901,1996.46,0.35,1297.7,0.1372,10.58,0.08,4,0.580441151680214
11470,2020-11-8-6,Format1,300,250,75000,Inter217,Web,Desktop,Video,1765686,877601,859542,2197,1997.09,0.35,1298.11,0.0026,2.32,0.91,3,0.4009478086731952
11471,2020-9-15-3,Format2,728,90,65520,Inter229,Video,Desktop,Video,2161113,1336841,1256801,1295,1997.28,0.35,1298.23,0.001,1.59,1.54,3,0.2796659956289615
11472,2020-10-7-17,Format5,720,300,216000,Inter225,Video,Mobile,Display,438051,242070,210961,24716,1997.37,0.35,1298.29,0.1172,9.47,0.08,4,0.5848084053754313
11473,2020-11-24-8,Format5,720,300,216000,Inter220,Web,Mobile,Display,198132,148022,123858,17775,1997.44,0.35,1298.34,0.1435,16.13,0.11,4,0.570150455036898
11474,2020-9-20-8,Format5,720,300,216000,Inter226,Web,Mobile,Video,339142,209122,179042,20924,1997.78,0.35,1298.56,0.1169,11.16,0.1,4,0.6054211814564868
11475,2020-9-29-17,Format5,720,300,216000,Inter217,Web,Desktop,Display,400445,242235,209848,25548,1998.67,0.35,1299.13,0.1217,9.52,0.08,4,0.5799061542901157
11476,2020-9-28-3,Format4,120,600,72000,Inter218,App,Mobile,Display,152678,122438,103854,14202,1998.81,0.35,1299.22,0.1367,19.25,0.14,1,0.40027176006784965
11477,2020-10-10-20,Format3,480,70,33600,Inter225,Video,Mobile,Display,3277129,1232884,1145562,7735,1998.89,0.35,1299.28,0.0068,1.74,0.26,3,0.46363040590790466
11478,2020-10-25-12,Format3,480,70,33600,Inter227,App,Mobile,Display,2535692,1054783,975176,6531,1998.93,0.35,1299.3,0.0067,2.05,0.31,3,0.5398641125494051
11479,2020-10-30-20,Format3,480,70,33600,Inter222,Video,Desktop,Video,3598029,1310824,1228250,6877,1999.0,0.35,1299.35,0.0056,1.63,0.29,3,0.4360807079388841
11480,2020-9-23-20,Format3,480,70,33600,Inter222,Video,Desktop,Video,4241059,1408046,1303256,10062,1999.88,0.35,1299.92,0.0077,1.53,0.2,3,0.34588159978947924
11481,2020-10-6-20,Format5,720,300,216000,Inter219,Video,Desktop,Display,532140,260252,219663,24202,2000.12,0.35,1300.08,0.1102,9.11,0.08,4,0.584647152086289
11482,2020-9-24-3,Format2,728,90,65520,Inter221,App,Mobile,Display,2403429,1326632,1266471,1333,2000.32,0.35,1300.21,0.0011,1.58,1.5,3,0.27218095069537557
11483,2020-9-21-10,Format5,720,300,216000,Inter218,App,Mobile,Video,381153,219764,192510,23474,2000.45,0.35,1300.29,0.1219,10.39,0.09,4,0.5953512088726485
11484,2020-11-4-20,Format3,480,70,33600,Inter220,Web,Mobile,Display,4117312,1433144,1334076,7450,2000.62,0.35,1300.4,0.0056,1.5,0.27,3,0.37007241377062594
11485,2020-9-30-16,Format5,720,300,216000,Inter220,Web,Mobile,Video,404230,243062,212318,24475,2000.79,0.35,1300.52,0.1153,9.42,0.08,4,0.5858256573263516
11486,2020-10-2-0,Format5,720,300,216000,Inter220,Web,Mobile,Video,201118,147444,129977,15272,2001.21,0.35,1300.79,0.1175,15.4,0.13,4,0.5707110965182769
11487,2020-9-13-7,Format3,480,70,33600,inter230,Video,Mobile,Display,978097,631586,613764,3730,2001.45,0.35,1300.94,0.0061,3.26,0.54,3,0.5837259099297448
11488,2020-11-1-15,Format3,480,70,33600,Inter220,Web,Mobile,Display,1812095,884655,835462,5157,2002.21,0.35,1301.43,0.0062,2.4,0.39,3,0.5873799988952872
11489,2020-9-9-0,Format1,300,250,75000,Inter223,Web,Mobile,Display,2197779,1237941,1218179,2477,2002.94,0.35,1301.91,0.002,1.64,0.81,3,0.3438732758462154
11490,2020-9-21-19,Format3,480,70,33600,Inter217,Web,Desktop,Video,3854299,1270704,1185765,10495,2003.49,0.35,1302.27,0.0089,1.69,0.19,3,0.3921463108343573
11491,2020-10-19-19,Format5,720,300,216000,Inter227,App,Mobile,Display,507295,225591,183663,36631,2003.55,0.35,1302.31,0.1994,10.91,0.05,4,0.5315785459012097
11492,2020-11-3-19,Format4,120,600,72000,Inter224,Web,Desktop,Video,215060,146588,124183,23826,2003.59,0.35,1302.34,0.1919,16.13,0.08,1,0.2591369356015451
11493,2020-10-26-13,Format5,720,300,216000,Inter218,App,Mobile,Display,424304,243043,209301,25648,2003.69,0.35,1302.4,0.1225,9.57,0.08,4,0.5793662068080305
11494,2020-10-22-17,Format3,480,70,33600,Inter222,Video,Desktop,Video,2795129,1154763,1072820,6674,2004.14,0.35,1302.69,0.0062,1.87,0.3,3,0.5122176523633803
11495,2020-9-26-17,Format3,480,70,33600,Inter220,Web,Mobile,Video,2659172,1200715,1091618,7427,2004.18,0.35,1302.71,0.0068,1.84,0.27,3,0.5036746290268208
11496,2020-11-8-8,Format5,720,300,216000,Inter228,Video,Mobile,Display,310300,191224,163497,20907,2004.6,0.35,1302.99,0.1279,12.26,0.1,4,0.6031836160802749
11497,2020-11-21-11,Format3,480,70,33600,Inter222,Video,Desktop,Display,2017348,938153,888653,3994,2004.66,0.35,1303.03,0.0045,2.26,0.5,3,0.5755205845302807
11498,2020-10-28-17,Format3,480,70,33600,Inter222,Video,Desktop,Video,2831221,1108605,1029317,6391,2005.32,0.35,1303.46,0.0062,1.95,0.31,3,0.5202289393599485
11499,2020-11-23-14,Format3,480,70,33600,Inter228,Video,Mobile,Video,2872818,1214516,1153804,5599,2005.71,0.35,1303.71,0.0049,1.74,0.36,3,0.5044469762436736
11500,2020-10-31-8,Format3,480,70,33600,Inter217,Web,Desktop,Display,2112984,965117,905628,4552,2005.72,0.35,1303.72,0.005,2.21,0.44,3,0.5749004591216993
11501,2020-11-17-7,Format5,720,300,216000,Inter217,Web,Desktop,Display,204230,145641,128635,21399,2005.82,0.35,1303.78,0.1664,15.59,0.09,4,0.5720113259918032
11502,2020-11-21-0,Format3,480,70,33600,Inter223,Web,Mobile,Video,2402772,1056853,999320,3054,2005.82,0.35,1303.78,0.0031,2.01,0.66,3,0.518731352867238
11503,2020-11-17-4,Format6,336,250,84000,Inter226,Web,Mobile,Video,2160291,1216624,1123069,1180,2006.16,0.35,1304.0,0.0011,1.79,1.7,3,0.19940689117299276
11504,2020-9-18-19,Format5,720,300,216000,Inter227,App,Mobile,Display,424212,247568,205371,20639,2006.42,0.35,1304.18,0.1005,9.77,0.1,4,0.6004621368396653
11505,2020-9-12-1,Format7,300,600,180000,Inter217,Web,Desktop,Video,1885379,1297345,1259730,2882,2006.54,0.35,1304.25,0.0023,1.59,0.7,3,0.07081975577220788
11506,2020-10-6-17,Format5,720,300,216000,Inter229,Video,Desktop,Video,491154,252321,220556,29961,2006.62,0.35,1304.3,0.1358,9.1,0.07,4,0.5421273635652204
11507,2020-10-4-9,Format5,720,300,216000,Inter224,Web,Desktop,Video,353850,209532,177494,21330,2007.07,0.35,1304.6,0.1202,11.31,0.09,4,0.6042906215125838
11508,2020-10-26-2,Format1,300,250,75000,Inter221,App,Mobile,Display,2019117,1312434,1282238,3284,2008.61,0.35,1305.6,0.0026,1.57,0.61,3,0.36610718744067217
11509,2020-11-18-10,Format3,480,70,33600,Inter228,Video,Mobile,Display,2124887,996250,940630,4880,2008.67,0.35,1305.64,0.0052,2.14,0.41,3,0.5705320044445522
11510,2020-11-20-8,Format3,480,70,33600,Inter219,Video,Desktop,Video,1210061,686049,660932,2946,2009.0,0.35,1305.85,0.0045,3.04,0.68,3,0.5718076874046492
11511,2020-10-12-5,Format2,728,90,65520,Inter221,App,Mobile,Video,2325697,1214205,1151163,1371,2009.23,0.35,1306.0,0.0012,1.75,1.47,3,0.2913951384813283
11512,2020-10-6-9,Format3,480,70,33600,Inter222,Video,Desktop,Display,2252130,839290,786106,5424,2009.68,0.35,1306.29,0.0069,2.56,0.37,3,0.5787437469870335
11513,2020-10-31-17,Format5,720,300,216000,Inter224,Web,Desktop,Display,424784,226912,195243,27446,2009.71,0.35,1306.31,0.1406,10.29,0.07,4,0.5677618804412135
11514,2020-9-23-17,Format5,720,300,216000,Inter229,Video,Desktop,Display,385224,231393,202071,25083,2010.08,0.35,1306.55,0.1241,9.95,0.08,4,0.5845706159501485
11515,2020-10-27-17,Format5,720,300,216000,Inter224,Web,Desktop,Video,470106,254232,208173,20527,2010.12,0.35,1306.58,0.0986,9.66,0.1,4,0.5994016201009853
11516,2020-9-26-4,Format2,728,90,65520,Inter229,Video,Desktop,Display,2220937,1231731,1174980,1262,2010.59,0.35,1306.88,0.0011,1.71,1.59,3,0.2915399939848641
11517,2020-11-1-7,Format6,336,250,84000,Inter221,App,Mobile,Video,245338,167411,148383,24004,2010.98,0.35,1307.13,0.1618,13.55,0.08,4,0.23372539580960988
11518,2020-9-4-3,Format2,728,90,65520,Inter219,Video,Desktop,Display,1974534,1262506,1210879,1367,2011.14,0.35,1307.24,0.0011,1.66,1.47,3,0.2932210481327895
11519,2020-9-19-3,Format2,728,90,65520,Inter222,Video,Desktop,Video,2468391,1342347,1265780,1250,2011.92,0.35,1307.75,0.001,1.59,1.61,3,0.2684962953758511
11520,2020-10-30-19,Format5,720,300,216000,Inter220,Web,Mobile,Display,441848,242164,194950,20874,2011.99,0.35,1307.8,0.1071,10.32,0.1,4,0.6028800195198877
11521,2020-10-30-8,Format3,480,70,33600,Inter217,Web,Desktop,Video,2132234,973313,915419,4446,2012.03,0.35,1307.82,0.0049,2.2,0.45,3,0.5726439899985678
11522,2020-10-23-22,Format5,720,300,216000,Inter217,Web,Desktop,Display,443574,246033,210752,28620,2012.56,0.35,1308.16,0.1358,9.55,0.07,4,0.5559299116542237
11523,2020-10-18-7,Format3,480,70,33600,Inter226,Web,Mobile,Display,1556440,735524,686581,4088,2012.61,0.35,1308.2,0.006,2.93,0.49,3,0.5984340365917492
11524,2020-9-12-4,Format2,728,90,65520,Inter220,Web,Mobile,Display,2244141,1250252,1178446,1276,2012.78,0.35,1308.31,0.0011,1.71,1.58,3,0.28920636596476756
11525,2020-10-24-17,Format3,480,70,33600,Inter223,Web,Mobile,Display,2743539,1089452,1011940,6725,2013.0,0.35,1308.45,0.0066,1.99,0.3,3,0.5236364433166351
11526,2020-9-5-8,Format3,480,70,33600,Inter223,Web,Mobile,Video,1002855,600270,571295,3381,2013.17,0.35,1308.56,0.0059,3.52,0.6,3,0.577462151539314
11527,2020-10-12-20,Format5,720,300,216000,Inter224,Web,Desktop,Display,579823,264005,225008,30306,2013.52,0.35,1308.79,0.1347,8.95,0.07,4,0.5378690915822898
11528,2020-11-15-20,Format5,720,300,216000,Inter221,App,Mobile,Video,490036,242999,206323,29482,2014.22,0.35,1309.24,0.1429,9.76,0.07,4,0.548755333366594
11529,2020-9-30-19,Format3,480,70,33600,Inter229,Video,Desktop,Video,3679989,1274652,1137873,9031,2014.35,0.35,1309.33,0.0079,1.77,0.22,3,0.42171569692629485
11530,2020-9-30-0,Format5,720,300,216000,Inter225,Video,Mobile,Display,336009,221607,191359,17358,2015.11,0.35,1309.82,0.0907,10.53,0.12,4,0.5990180090863183
11531,2020-9-23-18,Format6,336,250,84000,Inter227,App,Mobile,Display,3233484,1153736,1069973,8340,2015.12,0.35,1309.83,0.0078,1.88,0.24,3,0.26853804939307274
11532,2020-10-24-4,Format2,728,90,65520,Inter227,App,Mobile,Video,2356918,1272732,1191822,1137,2015.79,0.35,1310.26,0.001,1.69,1.77,3,0.283161769563602
11533,2020-11-5-7,Format5,720,300,216000,Inter217,Web,Desktop,Video,208070,152188,134659,20014,2015.8,0.35,1310.27,0.1486,14.97,0.1,4,0.5834575079012655
11534,2020-9-1-18,Format3,480,70,33600,Inter225,Video,Mobile,Video,3456304,1270131,1186983,8168,2015.91,0.35,1310.34,0.0069,1.7,0.25,3,0.44086091488217855
11535,2020-11-20-22,Format3,480,70,33600,Inter229,Video,Desktop,Video,4458676,1708708,1597136,6463,2016.05,0.35,1310.43,0.004,1.26,0.31,3,0.2763792413919085
11536,2020-10-18-3,Format1,300,250,75000,Inter222,Video,Desktop,Video,1143574,848441,815733,2043,2016.63,0.35,1310.81,0.0025,2.47,0.99,3,0.39464790398752064
11537,2020-10-12-4,Format6,336,250,84000,Inter226,Web,Mobile,Display,2507363,1321952,1252503,1396,2016.66,0.35,1310.83,0.0011,1.61,1.44,3,0.16031553610806318
11538,2020-10-13-8,Format3,480,70,33600,Inter225,Video,Mobile,Display,1959136,948676,894107,4405,2016.78,0.35,1310.91,0.0049,2.26,0.46,3,0.5786415289543241
11539,2020-11-15-21,Format5,720,300,216000,Inter222,Video,Desktop,Video,555495,263870,208758,24155,2016.8,0.35,1310.92,0.1157,9.66,0.08,4,0.5877621901534948
11540,2020-10-2-17,Format5,720,300,216000,Inter218,App,Mobile,Display,358094,211392,179537,20948,2016.96,0.35,1311.03,0.1167,11.23,0.1,4,0.6047408730090126
11541,2020-11-17-17,Format5,720,300,216000,Inter226,Web,Mobile,Display,451848,244738,200877,23742,2017.18,0.35,1311.17,0.1182,10.04,0.08,4,0.592254642178449
11542,2020-11-24-18,Format3,480,70,33600,Inter219,Video,Desktop,Video,1744574,1004682,960389,5206,2017.2,0.35,1311.18,0.0054,2.1,0.39,3,0.5738211708098241
11543,2020-10-24-17,Format5,720,300,216000,Inter228,Video,Mobile,Display,454905,255171,208963,20635,2017.27,0.35,1311.22,0.0987,9.65,0.1,4,0.5990357043811105
11544,2020-9-20-18,Format3,480,70,33600,Inter224,Web,Desktop,Display,2985900,1081948,1011031,9272,2019.16,0.35,1312.45,0.0092,2.0,0.22,3,0.482603528239316
11545,2020-10-16-8,Format3,480,70,33600,inter230,Video,Mobile,Video,1867287,979795,905702,4669,2019.43,0.35,1312.63,0.0052,2.23,0.43,3,0.5787299544936622
11546,2020-10-5-13,Format5,720,300,216000,Inter228,Video,Mobile,Display,349300,214228,178591,20324,2020.07,0.35,1313.04,0.1138,11.31,0.1,4,0.6055864091316993
11547,2020-9-16-3,Format2,728,90,65520,Inter221,App,Mobile,Video,2375310,1323499,1250956,1342,2020.35,0.35,1313.23,0.0011,1.62,1.51,3,0.2737735676479531
11548,2020-10-9-4,Format2,728,90,65520,Inter229,Video,Desktop,Display,2466437,1288236,1221574,1193,2020.37,0.35,1313.24,0.001,1.65,1.69,3,0.275989264351335
11549,2020-10-8-0,Format3,480,70,33600,Inter227,App,Mobile,Video,2318949,1033911,953211,4288,2020.39,0.35,1313.25,0.0045,2.12,0.47,3,0.5588057504693484
11550,2020-10-1-8,Format3,480,70,33600,Inter220,Web,Mobile,Video,1344183,771754,728406,4614,2020.62,0.35,1313.4,0.0063,2.77,0.44,3,0.5986699498991835
11551,2020-10-25-11,Format5,720,300,216000,Inter217,Web,Desktop,Display,442951,254038,203647,21582,2020.75,0.35,1313.49,0.106,9.92,0.09,4,0.5994393467754119
11552,2020-9-26-17,Format5,720,300,216000,Inter227,App,Mobile,Video,366289,219635,184430,21463,2021.06,0.35,1313.69,0.1164,10.96,0.09,4,0.6033789674729982
11553,2020-11-21-22,Format5,720,300,216000,Inter225,Video,Mobile,Display,572573,276929,214988,30241,2021.1,0.35,1313.72,0.1407,9.4,0.07,4,0.5402004201537329
11554,2020-9-25-9,Format3,480,70,33600,Inter221,App,Mobile,Display,1360331,757104,715753,4677,2021.61,0.35,1314.05,0.0065,2.82,0.43,3,0.5968363410678759
11555,2020-9-9-18,Format5,720,300,216000,Inter228,Video,Mobile,Video,405033,229567,190894,18490,2021.7,0.35,1314.11,0.0969,10.59,0.11,4,0.6026602959401041
11556,2020-11-8-11,Format5,720,300,216000,Inter226,Web,Mobile,Display,413531,230368,183399,22476,2022.04,0.35,1314.32,0.1226,11.03,0.09,4,0.5999332766639662
11557,2020-11-16-0,Format6,336,250,84000,Inter219,Video,Desktop,Display,244433,185108,157820,19123,2022.16,0.35,1314.4,0.1212,12.81,0.11,4,0.2061905844986002
11558,2020-10-22-0,Format5,720,300,216000,Inter219,Video,Desktop,Video,308956,210838,176687,14485,2022.21,0.35,1314.44,0.082,11.45,0.14,4,0.5838454616699136
11559,2020-10-25-7,Format3,480,70,33600,Inter222,Video,Desktop,Video,1648158,770280,716014,4064,2022.57,0.35,1314.67,0.0057,2.82,0.5,3,0.5947059634480631
11560,2020-11-21-6,Format1,300,250,75000,Inter224,Web,Desktop,Video,1914327,961103,932045,2155,2023.09,0.35,1315.01,0.0023,2.17,0.94,3,0.3741953740313116
11561,2020-11-20-17,Format3,480,70,33600,Inter217,Web,Desktop,Video,1769633,948581,912261,4543,2023.28,0.35,1315.13,0.005,2.22,0.45,3,0.5808998511609358
11562,2020-10-23-22,Format5,720,300,216000,Inter220,Web,Mobile,Display,640873,311885,257654,27649,2023.6,0.35,1315.34,0.1073,7.85,0.07,4,0.5409640519959029
11563,2020-10-25-10,Format3,480,70,33600,Inter228,Video,Mobile,Video,1592057,897204,852836,4709,2023.7,0.35,1315.4,0.0055,2.37,0.43,3,0.5888395393080994
11564,2020-10-4-17,Format5,720,300,216000,Inter218,App,Mobile,Display,389277,226682,196470,26038,2023.75,0.35,1315.44,0.1325,10.3,0.08,4,0.5786982538576013
11565,2020-10-11-11,Format5,720,300,216000,Inter228,Video,Mobile,Display,409305,235408,200740,24902,2024.25,0.35,1315.76,0.1241,10.08,0.08,4,0.5858221866161145
